"","ID","birth_year","latino_dum","race","race_text","sex","sex_orient","LI1_pointless","LI2_parentssaidso","LI3_forcedbyparents","LI4_forcedbyteachers","LI5_noschool","LI6_promisedgifts","LI7_avoidscolding","PEI1_lookbetter","PEI2_getbettergrade","PEI3_lookhardworker","PEI4_performbetter","PEI5_notlookincompetent","PEI6_provesmart","PEI7_notfeelfailure","PGI1_notlearnwell_","PGI2_mistake","PGI3_notfinishhw","IdI1_valuelearning","IdI2_impforgoals","IdI3_impstudyconsistently","IdI4_toreachfoals","InI1_knowpurpose","InI2_understandmyself","InI3_defineinterests","InI4_overcomechallenges","InI5_getconfidence","InI6_findpurpose","InI7_tohelpothers","InI8_findworld","InI9_findcareers","InI10_getdesiretolearn","InI11_wannalearn","CHECK1","EAA1","EAA2","EAA3","EAA4","EAA5","EAA6","EAA7","EAA8","EAA9","EAA10","EAA11","EAA12","EAA13","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CHECK2","PER1","PER2","PER3","PER4","PER5","MA1","MA2","MA3","MA4","MA5","MA6","MA7","MA8","MA9","CHECK3","SA1","SA2","SA3","SA4","SA5","SA6","SA7","SA8","SA9","SA10","TA1","TA2","TA3","TA4","TA5","TA6","TA7","TA8","TA9","TA10","choice","type_of_task","atitude_towards_math","good_at_math","joy_min","joy_max","joy_mean","joy_fre","anx_min","anx_max","anx_mean","anx_fre","joy_percentage","anxiety_percentage","N_h","N_m","N_l","N_wrong","AvgScore","TotalScore","state","atitude_towards_literacy","good_at_literacy","sumscore","RT","Time_self_relience","Time_help_seeking","Time_low_persis","vec_variables"
"38",4243,1997,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",4,4,4,4,4,5,5,4,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,"pass","Vagree",1,2,4,2,4,1,4,1,1,1,1,1,5,2,2,4,5,4,2,4,"Vdisagree","pass","agree",4,2,4,4,"someA",3,1,3,4,2,2,4,2,"pass","moderately",1,3,1,1,2,2,3,2,3,2,4,1,2,2,2,3,3,4,"sometimes","N_Choice",0,0,0,22,99,82,120,90,99,95,65,9.07,4.91,3,2,1,6,1.333333333,8,"on site",3,3,19,67,198,143,123,NA
"39",4186,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,4,4,2,3,4,4,5,5,5,5,5,5,4,5,4,4,5,5,2,5,4,4,5,5,"pass","Vagree",1,1,4,1,4,1,5,1,2,1,2,2,5,1,4,3,4,1,1,5,"Vdisagree","pass","agree",4,5,2,5,"moderateA",5,4,5,4,5,3,4,5,"pass","somewhat",2,2,4,1,2,2,2,2,2,3,3,2,3,4,2,3,3,4,"often","N_Choice",0,0,0,22,98,75,38,90,99,95,39,8.64,8.86,2,4,6,12,0.666666667,8,"on site",1,1,13,51.72,85,347,489,NA
"40",4258,1999,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","Vdisagree","disagree","agree","disagree",4,4,2,5,5,2,4,5,5,2,5,5,5,4,4,5,4,4,4,4,5,3,4,4,4,"pass","Vagree",2,1,5,3,4,1,5,2,1,2,3,2,3,4,2,1,5,4,2,4,"Vagree","pass","Vagree",5,2,4,5,"someA",3,2,3,5,1,1,4,1,"pass","verymuch",1,4,2,1,1,2,3,1,3,2,3,2,2,4,2,4,2,3,"often","Y_Choice",0,1,1,0,0,0,0,24,99,64,61,0,48.8,3,10,1,14,1.142857143,16,"on site",0,0,11,45.44,90,703,92,NA
"41",4306,1999,"N_latino","White",NA,"Female","straight","Vdisagree","agree","disagree","soso","soso","disagree","disagree",3,4,3,5,3,3,2,3,3,3,4,5,3,4,4,4,4,4,5,4,5,4,5,4,4,"pass","Vagree",1,1,5,2,4,2,3,2,2,1,1,1,4,4,3,3,3,3,3,3,"soso","pass","agree",4,4,3,5,"someA",2,2,2,2,2,2,4,2,"pass","moderately",2,3,1,2,2,2,3,2,3,1,3,1,1,2,2,3,1,3,"never","Y_Choice",0,1,1,42,99,88,8,23,97,57,37,3.43,15.88,4,0,7,11,0.727272727,8,"on site",3,3,14,35.28,175,0,307,NA
"42",4576,2000,"N_latino","White",NA,"Female","straight","Vdisagree","agree","disagree","disagree","agree","agree","agree",2,4,4,2,2,2,4,2,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,"pass","Vagree",1,1,4,2,5,2,5,2,1,4,2,1,4,4,4,1,4,4,2,4,"agree","pass","Vagree",4,4,4,5,"lowA",3,1,4,2,1,1,2,1,"pass","moderately",1,3,2,1,2,2,3,1,3,2,3,2,2,2,2,3,1,3,"sometimes","Y_Choice",0,0,0,0,0,0,0,24,99,77,118,0,28.23,2,9,2,13,1,13,"on site",1,1,12,42.68,49,515,154,NA
"43",4813,1999,"N_latino","Black",NA,"Female","straight","disagree","Vagree","Vagree","Vdisagree","agree","Vdisagree","Vagree",5,5,2,5,5,2,5,5,4,4,4,5,4,5,3,2,4,5,4,1,3,1,4,3,4,"pass","Vagree",1,1,4,2,5,1,3,1,1,1,2,1,5,4,4,3,4,5,1,5,"Vdisagree","pass","Vagree",4,1,2,5,"someA",5,1,4,5,1,1,4,1,"pass","somewhat",1,3,1,1,1,4,4,2,4,1,2,1,1,4,3,2,2,4,"never","Y_Choice",0,0,0,21,99,74,167,28,99,82,22,37.11,4.89,7,2,2,11,1.454545455,16,"on site",2,2,14,32.72,243,163,18,NA
"44",4192,2000,"N_latino","White",NA,"Female","straight","Vdisagree","soso","Vdisagree","Vdisagree","Vdisagree","Vdisagree","agree",1,2,1,3,4,2,4,2,5,5,4,5,5,5,4,1,4,4,4,1,4,2,2,4,5,"pass","Vagree",1,2,5,2,4,2,4,2,2,4,1,4,5,5,5,2,2,5,5,4,"agree","pass","Vagree",4,1,2,5,"lowA",4,2,5,4,1,3,3,1,"pass","verymuch",1,2,1,1,1,1,4,1,3,1,2,2,1,3,3,3,1,2,"sometimes","Y_Choice",0,1,1,23,99,81,93,90,99,96,48,11.73,6.05,0,9,1,10,0.9,9,"on site",0,0,15,56.32,0,811,3,NA
"45",4546,1999,"N_latino","White",NA,"Male","straight","Vdisagree","Vdisagree","Vdisagree","agree","disagree","Vdisagree","Vagree",2,3,3,4,4,1,4,4,5,5,4,5,5,5,3,2,4,5,4,1,3,1,5,3,4,"pass","Vagree",1,2,4,2,5,3,4,1,1,1,5,1,5,4,2,2,5,2,5,5,"disagree","pass","Vagree",4,3,5,5,"lowA",5,2,5,3,2,1,5,1,"pass","verymuch",1,3,2,1,1,1,4,2,2,2,3,2,1,3,1,3,1,3,"sometimes","Y_Choice",1,0,0,88,88,88,1,90,99,96,33,0.65,21.29,14,0,0,14,2,28,"on site",0,0,11,23.24,363,0,0,NA
"46",4399,1999,"N_latino","White",NA,"Male","straight","Vdisagree","disagree","disagree","disagree","Vdisagree","Vdisagree","agree",2,2,2,2,4,4,4,4,4,5,3,5,5,5,4,4,4,4,5,2,5,2,5,2,4,"pass","Vagree",2,2,1,4,5,1,2,2,2,2,2,2,4,4,1,2,5,2,1,5,"Vdisagree","pass","agree",4,2,4,4,"someA",5,1,5,5,1,1,5,1,"pass","moderately",1,3,3,1,1,1,2,1,2,1,3,1,1,3,2,3,1,2,"never","N_Choice",0,0,1,47,99,89,22,22,99,87,176,1.52,12.18,5,2,2,9,1.333333333,12,"on site",0,2,16,69.16,328,424,232,NA
"47",4720,1999,"N_latino","White",NA,"Male","gay","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","agree",2,4,2,4,4,4,5,5,4,5,5,4,4,5,4,4,4,2,4,3,4,4,5,3,3,"pass","Vagree",2,4,4,3,5,4,1,2,4,4,5,5,4,2,3,1,5,2,1,5,"disagree","pass","agree",4,2,5,4,"abitA",3,5,4,2,2,3,5,4,"pass","somewhat",4,2,4,2,3,3,2,3,2,2,1,4,4,3,2,2,3,2,"sometimes","N_Choice",0,0,1,22,99,85,95,21,99,61,243,4.63,11.83,1,4,5,10,0.6,6,"on site",1,1,15,62.48,72,265,570,NA
"48",5035,2001,"N_latino","White",NA,"Male","straight","soso","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","agree",2,3,2,4,4,2,3,4,3,4,5,4,2,5,4,3,4,4,3,3,5,3,3,2,5,"pass","agree",2,2,2,2,2,3,4,2,4,2,3,4,5,1,1,5,5,1,1,5,"Vdisagree","pass","Vagree",5,5,5,5,"lowA",4,2,5,3,1,2,4,2,"pass","moderately",1,3,1,1,3,1,3,1,4,2,4,2,1,2,2,4,2,4,"never","Y_Choice",1,0,2,91,91,91,1,23,97,57,27,0.46,12.44,10,1,0,11,1.909090909,21,"online",1,1,14,22.08,281,81,0,NA
"49",5038,1980,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","soso","Vdisagree","Vdisagree",3,4,3,4,3,2,4,4,4,3,4,1,5,5,2,3,3,4,4,3,3,3,2,3,3,"pass","Vagree",2,1,5,1,5,2,4,1,2,2,2,2,3,4,3,1,2,4,3,3,"disagree","pass","Vagree",5,5,4,5,"someA",4,1,4,3,1,1,5,3,"pass","moderately",3,3,1,1,1,1,2,1,3,1,4,2,1,2,1,3,1,4,"never","Y_Choice",0,1,1,21,99,82,31,21,99,64,203,4.35,28.47,2,6,0,8,1.25,10,"online",0,2,17,55.96,128,449,0,NA
"50",4918,2001,"N_latino","White",NA,"Female","straight","disagree","soso","disagree","agree","soso","Vdisagree","soso",3,4,3,4,3,5,2,4,4,5,4,5,5,5,5,4,4,4,3,4,4,4,4,3,4,"pass","agree",2,4,4,4,4,2,4,2,3,4,3,3,5,5,4,3,4,2,3,5,"disagree","pass","agree",4,2,4,4,"lowA",3,1,3,3,1,3,3,1,"pass","moderately",3,3,3,1,2,1,3,3,3,2,3,1,1,2,2,3,2,3,"often","N_Choice",0,1,1,87,99,91,4,21,99,88,107,0.9,23.99,8,3,3,14,1.357142857,19,"online",2,2,11,45.96,448,265,6,NA
"51",5020,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",1,1,2,4,4,4,5,5,4,5,5,5,4,5,4,4,5,4,5,3,5,4,4,3,4,"pass","Vagree",2,1,2,5,5,4,3,4,4,5,4,4,3,5,5,2,4,5,3,3,"agree","pass","agree",4,4,4,4,"someA",5,3,4,5,1,4,5,3,"pass","moderately",2,2,1,1,3,3,2,2,2,2,3,2,1,3,2,2,1,3,"sometimes","N_Choice",1,1,1,0,0,0,0,29,92,61,8,0,5.13,12,0,4,16,1.5,24,"online",0,0,10,30.8846153846154,281,0,264,NA
"52",5053,2000,"N_latino","White",NA,"Female","straight","disagree","disagree","disagree","disagree","Vdisagree","Vdisagree","disagree",4,4,4,4,4,4,3,2,3,5,5,5,3,5,4,2,2,4,4,2,4,2,4,3,4,"pass","agree",2,1,2,2,5,3,3,2,2,3,2,2,4,4,4,4,5,3,2,5,"soso","pass","Vagree",4,3,1,4,"lowA",5,1,4,4,1,2,5,1,"pass","moderately",2,3,2,1,2,3,2,2,4,3,3,2,1,4,2,3,1,3,"often","N_Choice",0,1,1,21,99,88,624,23,99,91,214,48.37,16.59,0,10,0,10,1,10,"online",0,0,15,54.4,0,932,0,NA
"53",5125,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","disagree","disagree","soso","disagree","Vagree",4,3,4,5,4,4,3,5,4,4,4,5,4,5,4,4,4,5,4,4,4,4,5,4,4,"pass","Vagree",2,2,2,5,4,4,4,4,1,2,1,2,5,4,4,2,4,2,2,5,"disagree","pass","agree",2,3,2,4,"someA",4,1,5,4,2,3,5,2,"pass","moderately",2,2,4,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,"often","Y_Choice",1,0,0,0,0,0,0,22,98,67,47,0,27.49,9,0,0,9,2,18,"online",1,1,16,22.96,283,0,0,NA
"54",5047,2001,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","disagree","Vdisagree","disagree","agree",4,5,4,5,5,4,5,5,5,5,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,"pass","agree",4,2,4,2,4,5,4,2,2,2,2,2,4,3,4,2,5,5,4,4,"agree","pass","agree",4,4,1,4,"someA",5,1,5,5,1,2,5,2,"pass","somewhat",1,2,2,1,1,1,2,2,2,2,2,4,2,3,4,2,3,2,"sometimes","N_Choice",0,NA,NA,21,99,72,30,21,99,78,65,3.38,7.33,1,5,3,9,0.777777778,7,"online",NA,NA,16,50.08,19,342,313,NA
"55",5104,1997,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","agree","Vdisagree","Vdisagree","Vdisagree",2,4,2,5,2,4,1,4,2,3,5,5,5,5,5,3,5,3,4,3,5,4,4,5,5,"pass","Vagree",1,1,5,1,4,1,4,1,1,1,1,1,5,2,1,5,5,1,1,5,"disagree","pass","Vagree",5,4,4,5,"lowA",1,1,1,1,1,1,1,1,"pass","verymuch",2,4,1,1,2,1,3,2,4,1,4,1,1,2,1,4,1,4,"sometimes","Y_Choice",0,1,1,96,99,98,31,21,99,70,114,5.13,18.87,2,2,0,4,1.5,6,"online",0,2,21,61.4,122,297,0,NA
"56",5092,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","soso","disagree",2,4,3,2,4,3,2,3,4,5,4,5,4,5,5,2,4,4,4,4,5,3,4,3,4,"pass","agree",2,2,4,2,4,4,2,2,1,1,3,2,5,3,3,5,4,2,1,4,"soso","pass","Vagree",4,2,3,4,"someA",3,2,3,1,1,1,3,1,"pass","verymuch",1,3,2,1,1,1,3,1,3,2,2,1,2,2,2,3,2,3,"often","Y_Choice",0,1,1,26,89,73,5,22,88,77,79,0.72,11.33,0,4,6,10,0.4,4,"online",0,0,15,44.52,0,218,398,NA
"57",4906,1991,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",2,2,2,2,4,2,4,2,1,2,4,4,4,5,4,4,5,5,1,4,5,4,4,4,5,"pass","Vagree",1,2,4,2,4,1,5,2,2,2,2,2,4,2,2,4,4,2,2,5,"Vdisagree","pass","agree",4,4,2,5,"lowA",2,1,1,2,1,1,3,1,"pass","moderately",1,3,1,1,1,1,4,1,4,2,4,1,1,1,2,3,1,3,"sometimes","N_Choice",1,1,1,97,98,97,2,91,99,97,48,0.79,18.9,9,1,1,11,1.727272727,19,"online",2,2,14,32.12,364,49,8,NA
"58",5170,2001,"N_latino","White",NA,"Female","straight","disagree","disagree","agree","soso","agree","agree","soso",4,5,4,5,4,4,4,4,5,4,4,5,5,5,4,4,4,4,4,5,4,5,5,5,4,"pass","Vagree",1,1,3,2,5,4,4,1,2,2,2,2,3,4,4,3,4,5,1,4,"disagree","pass","agree",5,4,4,5,"lowA",5,1,4,4,1,1,5,1,"pass","verymuch",2,4,2,2,2,2,4,2,4,2,3,1,1,2,2,4,2,4,"never","N_Choice",0,0,2,0,0,0,0,91,99,95,26,0,17.45,10,1,0,11,1.909090909,21,"online",1,1,14,21.4,216,72,0,NA
"59",5131,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","disagree","disagree","agree","Vdisagree","Vagree",2,2,2,4,4,3,5,4,2,5,4,5,5,5,5,5,5,3,2,5,5,2,5,4,4,"pass","agree",2,4,4,4,5,3,2,2,4,4,4,4,5,5,3,3,4,3,2,5,"disagree","pass","Vagree",4,2,2,5,"lowA",3,1,2,2,1,1,2,1,"pass","moderately",1,4,1,1,2,1,3,2,2,1,3,1,2,2,2,3,2,3,"never","Y_Choice",1,0,0,37,99,81,4,29,99,75,38,2.02,19.19,1,2,2,5,0.8,4,"online",1,1,20,19.08,19,94,57,NA
"60",5059,2001,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","soso","Vdisagree","Vdisagree","agree",4,5,5,4,4,4,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,4,4,"pass","Vagree",2,2,2,3,4,4,4,3,3,2,4,3,4,2,3,3,5,3,4,4,"soso","pass","agree",4,4,5,5,"moderateA",5,3,4,5,3,2,5,2,"pass","verymuch",1,3,1,1,2,4,4,3,4,2,3,1,1,3,2,4,1,4,"sometimes","Y_Choice",0,2,2,22,99,88,103,40,100,92,207,8.79,17.66,7,3,6,16,1.0625,17,"online",1,1,9,22.48,160,95,147,NA
"61",4699,2001,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","disagree","agree","Vagree","disagree","soso",3,4,3,5,4,3,4,1,1,5,4,3,4,4,4,3,4,4,4,5,4,5,3,4,4,"pass","agree",3,2,4,4,4,4,5,4,3,5,4,4,3,5,4,4,2,4,4,5,"agree","pass","Vagree",5,3,4,5,"abitA",5,3,4,2,4,4,5,3,"pass","verymuch",1,3,2,2,1,1,3,2,2,2,2,3,1,4,1,4,3,2,"often","N_Choice",0,0,0,53,53,53,1,92,99,96,15,0.38,5.68,NA,NA,NA,NA,NA,NA,"online",0,0,NA,NA,NA,NA,NA,NA
"62",5182,2001,"Y_latino","White",NA,"Female","other","Vagree","disagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vagree",1,5,4,5,4,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,"pass","Vagree",5,5,5,1,5,1,5,2,2,2,1,2,5,5,3,1,4,5,1,5,"Vdisagree","pass","Vagree",5,4,3,5,"lowA",2,1,3,3,1,1,3,1,"pass","verymuch",1,4,2,1,1,1,4,1,3,1,4,2,1,1,1,4,2,4,"never","N_Choice",1,1,1,0,0,0,0,21,85,51,21,0,16.16,5,4,0,9,1.555555556,14,"online",2,2,16,24.68,153,209,0,NA
"63",5089,2001,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","disagree","disagree","disagree","Vdisagree","soso",2,4,3,3,4,3,2,3,3,4,5,5,4,5,4,5,5,5,5,4,5,3,4,5,5,"pass","agree",1,2,3,2,4,2,2,1,1,2,2,1,4,3,4,3,4,3,2,4,"soso","pass","Vagree",4,5,3,4,"lowA",3,1,4,3,1,2,5,2,"pass","moderately",2,3,2,2,2,3,3,2,3,2,4,1,1,2,1,4,1,3,"never","Y_Choice",0,1,1,22,99,81,44,21,99,85,136,7.94,24.55,7,0,0,7,2,14,"online",1,1,18,44.44,653,0,0,NA
"64",5143,1963,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,3,1,3,1,1,4,2,3,4,5,5,4,4,5,3,5,4,5,4,5,4,4,5,4,"pass","agree",1,2,5,1,4,3,4,2,1,3,2,2,4,2,2,3,5,1,1,5,"Vdisagree","pass","Vagree",4,4,2,5,"lowA",2,1,2,2,1,1,3,1,"pass","moderately",1,4,1,1,1,1,4,1,3,1,3,2,1,2,1,3,1,4,"sometimes","Y_Choice",1,1,1,77,77,77,1,21,99,65,72,0.15,10.67,2,3,6,11,0.636363636,7,"online",1,1,14,35.68,48,171,370,NA
"65",5008,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","soso","Vdisagree","disagree","disagree",4,4,4,5,4,4,4,5,5,4,5,5,4,5,4,5,4,4,4,4,5,4,5,4,5,"pass","Vagree",1,2,4,4,4,2,3,2,2,2,2,2,4,4,4,3,4,4,4,2,"disagree","pass","agree",4,4,2,4,"lowA",5,1,4,2,1,1,5,2,"pass","moderately",3,2,3,3,4,1,3,4,3,3,2,4,2,4,3,2,3,2,"often","N_Choice",0,1,1,65,99,85,4,35,99,78,46,1.58,18.18,2,3,1,6,1.166666667,7,"online",0,0,19,52.16,151,297,7,NA
"66",4975,2001,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,5,4,5,5,4,4,5,4,4,"pass","Vagree",1,1,4,2,5,2,5,2,2,2,2,2,4,4,4,2,4,5,4,4,"disagree","pass","Vagree",5,4,5,5,"someA",2,1,2,4,1,2,2,2,"pass","moderately",1,3,3,1,1,1,2,2,3,3,2,4,2,4,3,2,2,2,"often","N_Choice",0,1,1,36,96,62,13,26,99,75,37,4.21,11.97,9,7,0,16,1.5625,25,"online",0,0,9,38.4,285,455,0,NA
"67",5062,2001,"N_latino","White",NA,"Female","straight","soso","soso","soso","disagree","agree","disagree","agree",3,4,4,4,3,4,5,2,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,"pass","Vagree",2,1,3,4,4,4,4,2,2,2,2,2,4,4,4,3,4,2,3,4,"agree","pass","agree",4,2,4,4,"lowA",2,1,3,3,1,1,4,1,"pass","moderately",1,3,2,1,2,1,3,2,4,2,2,3,2,4,2,2,1,2,"sometimes","Y_Choice",1,2,1,0,0,0,0,29,99,77,19,0,11.52,9,0,0,9,2,18,"online",0,1,16,21.2,305,0,0,NA
"68",5224,2001,"N_latino","Black",NA,"Female","straight","disagree","soso","disagree","disagree","disagree","soso","agree",3,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,"pass","agree",2,3,4,3,4,4,3,4,3,3,3,2,4,3,3,3,4,2,2,3,"agree","pass","agree",4,3,4,4,"lowA",3,2,4,4,3,3,4,2,"pass","moderately",2,3,3,2,2,2,3,2,2,2,4,2,2,3,2,3,2,3,"sometimes","Y_Choice",1,1,1,22,22,22,1,21,94,53,48,1.26,60,12,0,0,12,2,24,"online",1,1,13,22.12,343,0,0,NA
"69",5098,1995,"Y_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,2,2,1,4,4,3,4,4,5,5,5,4,5,4,4,4,5,4,3,4,3,5,4,4,"pass","Vagree",2,1,4,2,4,2,3,2,1,1,1,1,3,1,3,2,5,3,1,4,"disagree","pass","Vagree",5,4,4,5,"lowA",2,1,2,4,1,1,3,1,"pass","verymuch",2,3,1,1,1,1,3,2,3,2,3,1,2,1,2,4,2,4,"sometimes","N_Choice",0,1,1,72,72,72,1,27,99,66,134,0.18,23.55,2,6,0,8,1.25,10,"online",1,1,17,68.92,213,776,0,NA
"70",4984,1995,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,4,3,4,4,5,4,3,3,4,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,"pass","Vagree",2,2,5,2,2,2,5,2,2,2,2,2,4,1,1,2,4,1,1,3,"Vdisagree","pass","agree",5,4,4,5,"lowA",2,1,2,1,1,2,3,1,"pass","moderately",1,2,3,1,1,1,2,2,3,2,2,2,2,3,2,3,2,4,"often","Y_Choice",0,1,1,99,99,99,1,21,99,72,47,0.27,12.88,3,4,0,7,1.428571429,10,"online",0,1,18,37.68,114,371,0,NA
"71",5134,2001,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",1,2,1,2,2,2,4,5,4,5,5,5,5,5,5,5,4,5,4,4,5,4,5,5,4,"pass","agree",1,2,4,2,4,2,4,1,1,2,2,2,4,4,4,2,5,4,4,5,"agree","pass","Vagree",5,5,4,5,"lowA",4,1,4,4,2,1,5,1,"pass","somewhat",2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,"sometimes","Y_Choice",0,2,2,75,75,75,1,23,99,74,60,0.37,22.22,0,0,12,12,0,0,"online",0,0,13,31.88,0,0,407,NA
"72",5176,1994,"N_latino",NA,NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",4,5,4,5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,"fail","Vagree",1,1,5,1,5,1,1,1,1,1,1,1,2,5,4,1,5,5,1,4,"Vagree","pass","Vagree",5,5,5,5,"lowA",2,1,5,5,1,2,3,1,"pass","verymuch",2,4,1,1,1,1,4,1,2,1,4,1,2,1,1,4,1,3,"never","N_Choice",1,1,1,97,99,98,4,83,99,98,352,0.7,61.65,4,7,1,12,1.25,15,"online",1,1,13,25.2,71,321,3,NA
"73",5128,1999,"N_latino","White",NA,"Female","straight","Vdisagree","agree","disagree","Vdisagree","Vdisagree","Vdisagree","agree",3,3,3,4,4,3,5,2,4,1,5,5,4,5,5,4,5,5,4,4,5,4,5,1,4,"pass","Vagree",2,2,3,4,5,4,3,2,1,2,2,2,5,3,4,2,4,4,4,5,"Vagree","pass","agree",4,4,4,3,"lowA",5,1,1,2,2,1,3,1,"pass","moderately",1,3,2,1,1,3,4,2,3,1,2,1,1,3,2,3,2,4,"never","N_Choice",1,1,1,34,99,75,24,90,99,96,33,11.43,15.71,6,2,3,11,1.272727273,14,"online",1,1,14,29.2,191,100,80,NA
"74",5242,1999,"N_latino","White",NA,"Male","gay","soso","soso","agree","soso","agree","disagree","agree",3,3,4,2,3,3,4,4,5,3,3,3,3,4,3,3,4,4,5,2,4,1,4,2,3,"fail","Vagree",2,3,4,2,5,3,4,4,2,3,4,3,3,4,4,3,3,4,3,4,"disagree","fail","agree",4,3,4,4,"someA",5,1,5,2,1,2,4,2,"fail","somewhat",2,1,2,1,3,1,3,3,2,2,2,3,2,1,3,3,1,3,"sometimes","N_Choice",1,1,1,0,0,0,0,29,99,77,78,0,39.2,7,0,7,14,1,14,"online",0,0,11,23.16,175,0,213,NA
"75",5200,1981,"N_latino","Black",NA,"Female","straight","disagree","soso","agree","disagree","soso","soso","soso",3,3,3,3,4,3,2,4,3,4,4,4,4,5,4,3,3,4,4,4,4,2,3,4,4,"fail","agree",2,2,3,2,5,2,3,3,2,2,2,2,4,4,3,3,4,3,3,4,"soso","pass","agree",4,2,2,4,"someA",1,1,3,3,1,1,2,1,"pass","moderately",2,3,1,2,2,2,3,1,3,2,3,1,1,1,2,4,1,3,"never","Y_Choice",0,0,2,84,86,82,3,21,99,73,428,0.16,23.29,3,9,0,12,1.25,15,"online",1,1,13,90.36,292,1437,0,NA
"76",5215,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree","disagree","soso",2,3,3,3,2,4,4,3,4,4,5,5,5,5,5,3,4,5,4,5,3,3,5,4,4,"pass","Vagree",1,2,4,3,5,1,4,1,1,2,1,4,3,3,2,2,4,4,3,1,"Vdisagree","pass","Vagree",5,5,4,5,"lowA",4,1,4,3,1,2,2,1,"pass","moderately",1,3,3,1,1,3,2,2,4,2,4,1,1,3,1,4,1,4,"never","Y_Choice",0,1,1,46,98,84,10,21,98,59,66,1,6.57,3,10,0,13,1.230769231,16,"online",0,0,12,53.4,218,646,0,NA
"77",5206,1986,"N_latino","White",NA,"Male","straight","disagree","agree","agree","agree","agree","Vdisagree","agree",2,3,2,3,2,2,2,4,2,3,4,5,4,4,4,3,3,4,5,4,4,4,4,4,5,"pass","Vagree",2,1,3,2,5,1,2,1,1,1,1,1,4,4,3,3,4,3,4,4,"disagree","pass","agree",4,4,4,4,"someA",4,3,4,4,2,3,4,3,"pass","somewhat",3,2,3,1,3,2,2,3,2,3,2,4,3,3,4,2,3,2,"often","N_Choice",0,0,2,59,96,83,3,31,99,72,36,0.82,9.81,4,2,0,6,1.666666667,10,"online",1,1,19,33.6,275,174,0,NA
